day,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max
2021-02-19,-7.5,-14.5,-10.5,0.0,0.0,0.0,21.3
2021-02-20,-6.6,-18.8,-12.0,0.0,0.0,0.0,18.6
2021-02-21,1.5,-10.2,-4.5,4.1,0.8,2.31,38.3
2021-02-22,2.8,-2.9,0.2,1.0,1.0,0.0,35.3
2021-02-23,4.8,-0.1,2.4,0.0,0.0,0.0,37.0
2021-02-24,5.2,-3.7,2.4,0.0,0.0,0.0,32.1
2021-02-25,2.6,-9.2,-3.3,0.0,0.0,0.0,16.0
2021-02-26,3.5,-9.4,-1.9,0.4,0.4,0.0,18.4
2021-02-27,10.4,-0.9,3.2,2.2,1.8,0.28,19.0
2021-02-28,12.3,1.2,5.6,0.9,0.9,0.0,36.0
2021-03-01,0.4,-5.5,-2.5,0.0,0.0,0.0,24.3
2021-03-02,6.2,-9.1,-1.2,0.0,0.0,0.0,29.2
2021-03-03,10.2,0.4,4.2,0.0,0.0,0.0,26.5
2021-03-04,0.6,-2.1,-0.4,0.0,0.0,0.0,27.9
2021-03-05,6.3,-4.5,0.3,0.0,0.0,0.0,18.1
2021-03-06,3.9,-4.7,-0.4,0.0,0.0,0.0,18.0
2021-03-07,8.0,-4.0,2.1,0.0,0.0,0.0,23.0
2021-03-08,16.5,5.1,9.9,0.0,0.0,0.0,27.9
2021-03-09,17.1,4.3,10.3,0.0,0.0,0.0,29.2
2021-03-10,19.0,11.1,14.6,0.3,0.3,0.0,41.6
2021-03-11,15.8,5.1,11.1,1.7,1.7,0.0,43.0
2021-03-12,8.2,0.9,4.0,0.0,0.0,0.0,16.5
2021-03-13,13.3,-1.7,5.2,0.0,0.0,0.0,14.8
2021-03-14,5.6,1.6,3.8,0.0,0.0,0.0,35.4
2021-03-15,3.1,-0.3,0.7,5.3,0.0,3.71,35.9
2021-03-16,3.5,-0.5,1.5,0.0,0.0,0.0,15.7
2021-03-17,3.9,-0.8,1.5,10.1,10.1,0.0,35.8
2021-03-18,5.1,2.1,3.0,9.1,9.1,0.0,44.0
2021-03-19,3.9,-1.3,1.3,0.0,0.0,0.0,29.3
2021-03-20,10.6,-1.7,4.1,0.0,0.0,0.0,15.7
2021-03-21,16.1,1.7,8.7,0.0,0.0,0.0,23.9
2021-03-22,18.5,6.3,11.9,0.0,0.0,0.0,24.0
2021-03-23,16.2,9.2,11.6,7.6,7.6,0.0,29.1
2021-03-24,15.6,8.9,12.6,2.9,2.9,0.0,39.2
2021-03-25,7.9,3.2,5.7,5.4,5.4,0.0,36.4
2021-03-26,4.8,1.7,3.2,4.3,4.3,0.0,35.3
2021-03-27,18.8,3.0,10.0,2.4,2.4,0.0,27.7
2021-03-28,11.3,0.7,5.9,0.0,0.0,0.0,37.6
2021-03-29,15.5,-1.9,6.7,0.0,0.0,0.0,40.4
2021-03-30,19.5,8.3,12.7,0.5,0.5,0.0,36.8
2021-03-31,7.6,1.3,3.9,0.1,0.0,0.07,26.7
2021-04-01,1.4,-3.3,-0.7,0.0,0.0,0.0,31.0
2021-04-02,8.8,-4.8,2.7,0.0,0.0,0.0,23.5
2021-04-03,18.9,2.5,10.6,0.0,0.0,0.0,33.4
2021-04-04,19.0,4.1,12.6,0.0,0.0,0.0,20.2
2021-04-05,22.6,12.5,18.0,0.3,0.3,0.0,26.3
2021-04-06,26.6,13.2,20.4,0.0,0.0,0.0,28.9
2021-04-07,25.7,14.3,19.4,1.3,1.3,0.0,29.6
2021-04-08,17.4,11.1,14.8,13.7,13.7,0.0,29.3
2021-04-09,17.3,10.0,12.9,1.4,1.4,0.0,35.9
2021-04-10,12.1,7.0,9.1,10.1,10.1,0.0,22.1
2021-04-11,11.1,5.9,8.5,0.1,0.1,0.0,19.9
2021-04-12,16.7,8.2,12.1,1.8,1.8,0.0,30.3
2021-04-13,12.9,5.0,8.7,0.0,0.0,0.0,29.2
2021-04-14,9.2,1.9,5.8,0.0,0.0,0.0,22.2
2021-04-15,8.8,2.3,5.6,0.0,0.0,0.0,24.3
2021-04-16,8.2,3.6,5.7,0.0,0.0,0.0,17.7
2021-04-17,8.6,3.5,5.9,0.0,0.0,0.0,19.1
2021-04-18,16.3,1.0,9.3,0.2,0.2,0.0,17.7
2021-04-19,11.5,5.7,8.2,2.8,2.8,0.0,23.5
2021-04-20,5.1,1.6,3.1,2.9,0.0,2.03,20.6
2021-04-21,8.5,-1.6,2.7,2.5,0.9,1.12,18.5
2021-04-22,13.6,-1.2,6.4,0.0,0.0,0.0,24.5
2021-04-23,16.7,4.8,10.7,0.0,0.0,0.0,29.3
2021-04-24,13.3,8.7,10.7,2.2,2.2,0.0,24.5
2021-04-25,9.3,3.5,5.0,0.0,0.0,0.0,27.7
2021-04-26,24.2,3.4,14.2,0.0,0.0,0.0,38.9
2021-04-27,29.8,13.7,22.1,0.0,0.0,0.0,32.4
2021-04-28,20.8,6.6,10.6,8.8,8.8,0.0,23.7
2021-04-29,13.5,6.6,9.9,5.0,5.0,0.0,26.4
2021-04-30,12.3,5.1,7.8,0.0,0.0,0.0,37.0
2021-05-01,26.0,4.4,15.5,0.0,0.0,0.0,45.6
2021-05-02,28.0,16.0,21.9,0.1,0.1,0.0,38.5
2021-05-03,23.0,14.3,17.9,5.4,5.4,0.0,26.3
2021-05-04,15.9,9.3,11.1,0.7,0.7,0.0,26.2
2021-05-05,11.0,6.3,8.7,0.0,0.0,0.0,24.2
2021-05-06,10.0,6.9,8.4,6.8,6.8,0.0,25.8
2021-05-07,12.7,5.1,8.2,0.4,0.4,0.0,24.9
2021-05-08,9.1,2.7,6.7,4.3,3.9,0.28,20.6
2021-05-09,9.3,4.1,6.5,20.7,20.6,0.07,31.1
2021-05-10,7.6,3.9,6.2,0.4,0.4,0.0,23.7
2021-05-11,8.9,3.1,6.6,0.2,0.2,0.0,20.6
2021-05-12,13.2,3.7,9.1,0.0,0.0,0.0,15.5
2021-05-13,17.8,2.4,11.5,0.0,0.0,0.0,20.5
2021-05-14,19.5,6.5,13.9,0.0,0.0,0.0,18.4
2021-05-15,16.9,9.8,13.8,1.6,1.6,0.0,19.9
2021-05-16,20.7,9.3,15.3,0.0,0.0,0.0,18.7
2021-05-17,18.7,12.7,15.8,0.0,0.0,0.0,16.7
2021-05-18,23.4,13.3,18.3,4.4,4.4,0.0,25.5
2021-05-19,23.6,17.2,19.9,6.4,6.4,0.0,30.3
2021-05-20,28.4,18.4,23.5,0.0,0.0,0.0,28.0
2021-05-21,29.7,18.0,24.1,0.0,0.0,0.0,27.6
2021-05-22,30.6,17.6,25.0,0.2,0.2,0.0,24.3
2021-05-23,27.5,13.6,21.7,6.6,6.6,0.0,16.6
2021-05-24,30.4,13.1,22.2,0.2,0.2,0.0,27.4
2021-05-25,30.0,20.9,25.0,2.0,2.0,0.0,34.9
2021-05-26,27.5,15.0,21.7,2.6,2.6,0.0,26.5
2021-05-27,14.2,11.4,12.5,16.2,16.2,0.0,36.6
2021-05-28,10.7,7.6,9.2,9.1,9.1,0.0,42.0
2021-05-29,13.5,7.3,10.1,0.0,0.0,0.0,31.5
2021-05-30,17.9,6.3,13.0,0.0,0.0,0.0,16.2
2021-05-31,21.5,12.1,16.7,0.5,0.5,0.0,21.9
2021-06-01,22.1,9.1,16.1,0.0,0.0,0.0,16.7
2021-06-02,21.2,12.7,17.4,0.0,0.0,0.0,20.2
2021-06-03,29.2,11.5,21.4,0.0,0.0,0.0,20.2
2021-06-04,33.3,20.7,26.8,0.1,0.1,0.0,31.6
2021-06-05,33.2,19.9,27.4,0.0,0.0,0.0,30.8
2021-06-06,31.7,21.4,26.8,0.1,0.1,0.0,31.7
2021-06-07,26.2,21.3,23.1,24.2,24.2,0.0,22.0
2021-06-08,27.3,19.8,23.4,3.7,3.7,0.0,19.4
2021-06-09,24.6,17.1,21.4,1.0,1.0,0.0,16.8
2021-06-10,24.7,16.6,20.4,0.0,0.0,0.0,15.0
2021-06-11,28.3,18.8,23.5,0.0,0.0,0.0,15.5
2021-06-12,26.3,18.2,22.3,0.8,0.8,0.0,17.8
2021-06-13,26.1,18.5,22.6,0.0,0.0,0.0,17.7
2021-06-14,23.2,18.5,21.7,0.0,0.0,0.0,28.9
2021-06-15,22.2,16.5,19.4,0.0,0.0,0.0,22.2
2021-06-16,21.8,15.1,18.6,0.0,0.0,0.0,20.9
2021-06-17,33.3,14.5,24.6,0.0,0.0,0.0,29.5
2021-06-18,32.4,20.8,27.0,0.3,0.3,0.0,29.5
2021-06-19,33.4,18.2,24.9,0.2,0.2,0.0,31.4
2021-06-20,28.7,17.4,22.6,12.5,12.5,0.0,18.9
2021-06-21,22.6,14.6,19.8,2.5,2.5,0.0,33.0
2021-06-22,22.5,12.6,17.9,0.0,0.0,0.0,25.4
2021-06-23,25.8,16.3,20.1,0.7,0.7,0.0,29.1
2021-06-24,25.4,19.1,22.0,2.6,2.6,0.0,39.4
2021-06-25,26.5,21.1,22.8,45.6,45.6,0.0,31.8
2021-06-26,27.3,22.2,23.8,41.8,41.8,0.0,34.5
2021-06-27,28.0,20.2,24.2,1.7,1.7,0.0,32.4
2021-06-28,26.0,20.1,23.2,11.4,11.4,0.0,15.7
2021-06-29,28.1,22.2,24.2,23.1,23.1,0.0,22.5
2021-06-30,26.5,21.7,23.5,12.3,12.3,0.0,12.9
2021-07-01,21.7,14.8,18.5,0.8,0.8,0.0,31.0
2021-07-02,19.1,14.5,16.9,0.0,0.0,0.0,22.4
2021-07-03,29.7,13.7,22.1,0.0,0.0,0.0,20.3
2021-07-04,31.8,20.2,25.9,0.0,0.0,0.0,19.8
2021-07-05,32.5,21.7,27.2,0.0,0.0,0.0,30.5
2021-07-06,32.4,23.0,27.4,2.5,2.5,0.0,22.5
2021-07-07,29.6,20.9,24.6,3.1,3.1,0.0,20.0
2021-07-08,20.5,16.5,18.0,9.0,9.0,0.0,27.2
2021-07-09,21.9,15.1,18.7,0.0,0.0,0.0,15.8
2021-07-10,22.8,18.2,20.5,8.1,8.1,0.0,21.5
2021-07-11,20.4,18.0,19.0,23.2,23.2,0.0,28.2
2021-07-12,22.6,18.3,20.2,19.4,19.4,0.0,17.7
2021-07-13,25.2,19.6,21.9,18.8,18.8,0.0,16.5
2021-07-14,29.5,19.8,24.5,0.2,0.2,0.0,27.6
